type	geneStart	geneEnd	tag	description
rRNA	1745875	1747347	HFX_2933	16S ribosomal RNA
tRNA	1747445	1747516	HFX_2932	tRNA-Ala
rRNA	1747730	1750645	HFX_2931	23S ribosomal RNA
rRNA	1750762	1750884	HFX_2930	5S ribosomal RNA
CDS	1751266	1752483	HFX_2928	hypothetical protein
CDS	1752601	1753014	HFX_2927	hypothetical protein
CDS	1753052	1753390	HFX_2926	hypothetical protein
CDS	1753772	1754962	HFX_2925	translation-associated GTPase
CDS	1755017	1755424	HFX_2924	hypothetical protein
CDS	1755451	1756056	HFX_2923	GCN5-related N-acetyltransferase
CDS	1756140	1757453	HFX_2922	N-ethylammeline chlorohydrolase / guanine deaminase
tRNA	1757581	1757655	HFX_2921	tRNA-Glu
CDS	1757740	1758897	HFX_2920	"amidohydrolase, imidazolonepropionase"
CDS	1758724	1759011	HFX_2919	hypothetical protein
CDS	1759041	1759868	HFX_2918	hypothetical protein
CDS	1759869	1760603	HFX_2917	proteasome subunit alpha
CDS	1760796	1760975	HFX_2916	hypothetical protein
CDS	1761080	1761286	HFX_2915	hypothetical protein
CDS	1761283	1761843	HFX_2914	dihydrofolate reductase
CDS	1761840	1762850	HFX_2913	thymidylate synthase
CDS	1762988	1763569	HFX_2912	hydroxyacylglutathione hydrolase
CDS	1763600	1763974	HFX_2911	hypothetical protein
CDS	1764111	1764521	HFX_2910	hypothetical protein
CDS	1764626	1765225	HFX_2909	"superoxide dismutase, Fe-Mn family"
CDS	1765358	1765966	HFX_2908	ThiJ/PfpI domain protein
CDS	1766023	1767471	HFX_2907	deoxyribodipyrimidine photolyase
CDS	1767797	1768618	HFX_2906	hypothetical protein
CDS	1768664	1769341	HFX_2905	hypothetical protein
CDS	1769530	1770678	HFX_2904	dihydropteroate synthase
CDS	1770871	1771452	HFX_2903	hypothetical protein
CDS	1771449	1772321	HFX_2902	tRNA/rRNA methyltransferase
CDS	1772355	1772810	HFX_2901	maoC family protein
CDS	1772877	1773251	HFX_2900	hypothetical protein
CDS	1773382	1774335	HFX_2899	heat shock protein X
CDS	1774896	1776770	HFX_2898	glutamyl-tRNA(Gln) amidotransferase subunit E
CDS	1777212	1778621	HFX_2897	"fumarate hydratase, class II"
CDS	1778865	1780229	HFX_2896	"carbohydrate ABC transporter substrate-binding protein, CUT1 family"
CDS	1780255	1781328	HFX_2895	sugar ABC transporter permease protein
CDS	1781325	1782284	HFX_2894	ABC transporter permease protein
CDS	1782348	1783487	HFX_2893	sugar ABC transporter ATP-binding protein (UGPC)
CDS	1783520	1783783	HFX_2892	morphology/transcription regulator BolA family protein
CDS	1784012	1786315	HFX_2891	MCP domain-containing signal transducer
CDS	1786496	1786972	HFX_2890	hypothetical protein
CDS	1787001	1787324	HFX_2889	hypothetical protein
CDS	1787454	1788377	HFX_2888	hypothetical protein
CDS	1788429	1789346	HFX_2887	A/G-specific adenine glycosylase
CDS	1789422	1790000	HFX_2886	NADPH-dependent FMN reductase
CDS	1790127	1790714	HFX_2885	thymidine kinase
CDS	1790723	1791361	HFX_2884	hypothetical protein
CDS	1791488	1793656	HFX_2883	RecJ-like exonuclease
CDS	1793793	1795445	HFX_2882	histone acetyltransferase-like protein
CDS	1795579	1796811	HFX_2881	MscS Mechanosensitive ion channel
CDS	1796836	1798347	HFX_2880	transducer protein htr15
CDS	1798475	1798918	HFX_2879	acetyltransferase
CDS	1798979	1800331	HFX_2878	hypothetical protein
CDS	1800430	1802535	HFX_2877	hypothetical protein
CDS	1802713	1803435	HFX_2876	hypothetical protein
CDS	1803503	1804246	HFX_2875	hypothetical protein
CDS	1804292	1805362	HFX_2874	cell division protein pelota
CDS	1805491	1806489	HFX_2873	ornithine cyclodeaminase
CDS	1806562	1806819	HFX_2872	hypothetical protein
CDS	1807093	1808433	HFX_2871	putative sugar transporter
CDS	1808502	1808918	HFX_2870	hypothetical protein
CDS	1808940	1809521	HFX_2869	menaquinone biosynthesis methyltransferase UbiE
CDS	1809581	1810225	HFX_2868	hypothetical protein
CDS	1810253	1811233	HFX_2867	flap endonuclease-1
CDS	1811302	1812633	HFX_2866	hypothetical protein
CDS	1812661	1814013	HFX_2865	4-aminobutyrate aminotransferase
CDS	1814201	1815499	HFX_2864	putative permease
CDS	1815505	1815792	HFX_2863	DNA binding domain-containing protein
CDS	1816004	1816240	HFX_2862	hypothetical protein
CDS	1816550	1816696	HFX_2861	hypothetical protein
CDS	1816831	1817541	HFX_2860	hypothetical protein
CDS	1817611	1817844	HFX_2859	hypothetical protein
CDS	1817900	1818406	HFX_2858	Mut/nudix family protein
CDS	1818422	1819315	HFX_2857	methylenetetrahydrofolate dehydrogenase
CDS	1819422	1819994	HFX_2856	hypothetical protein
CDS	1819994	1820293	HFX_2855	hypothetical protein
CDS	1820506	1821753	HFX_2854	serine hydroxymethyltransferase
CDS	1822116	1822943	HFX_2853	hypothetical protein
CDS	1822999	1824687	HFX_2852	hypothetical protein
CDS	1824861	1826000	HFX_2851	hypothetical protein
CDS	1826116	1826586	HFX_2850	Lrp/AsnC family transcription regulator
CDS	1826722	1827525	HFX_2849	"putative inositol-1(or 4)-monophosphatase / fructose-1,6-bisphosphatase"
CDS	1827620	1827889	HFX_2848	hypothetical protein
tRNA	1828709	1828792	HFX_2846	tRNA-Leu
CDS	1828838	1829494	HFX_2845	high-affinity nickel-transporter protein
CDS	1829595	1829762	HFX_2844	hypothetical protein
CDS	1829930	1830415	HFX_2843	hypothetical protein
CDS	1830500	1831351	HFX_2842	succinylglutamate desuccinylase-like protein
CDS	1831379	1832014	HFX_2841	putative haloacid dehalogenase-like hydrolase
CDS	1832095	1832544	HFX_2840	hypothetical protein
CDS	1832570	1832950	HFX_2839	hypothetical protein
CDS	1833454	1835526	HFX_2838	serine protein kinase
CDS	1835529	1837802	HFX_2837	serine protein kinase
CDS	1837793	1839112	HFX_2836	hypothetical protein
CDS	1839109	1841118	HFX_2835	spore cortext formation protein
CDS	1841127	1841675	HFX_2834	hypothetical protein
CDS	1841710	1842138	HFX_2833	disulfide bond formation protein DsbB
CDS	1842442	1843812	HFX_2832	magnesium transporter accessory protein
tRNA	1844259	1844333	HFX_2831	tRNA-Glu
CDS	1844420	1846396	HFX_2830	3-hydroxyacyl-CoA dehydrogenase
CDS	1846544	1847125	HFX_2829	DNA-3-methyladenine glycosylase
CDS	1847192	1848550	HFX_2828	"alpha-L-glutamate ligase, RimK family"
CDS	1848728	1849753	HFX_2827	hypothetical protein
CDS	1849864	1850259	HFX_2826	"succinate dehydrogenase, subunit C (cytochrome b-556)"
CDS	1850259	1850630	HFX_2825	"succinate dehydrogenase, subunit D (membrane anchor protein)"
CDS	1850633	1851514	HFX_2824	"succinate dehydrogenase, subunit B (iron-sulfur protein)"
CDS	1851570	1853417	HFX_2823	"succinate dehydrogenase, subunit A (flavoprotein)"
CDS	1853785	1854003	HFX_2822	hypothetical protein
CDS	1854346	1854594	HFX_2820	hypothetical protein
CDS	1854419	1854838	HFX_2821	hypothetical protein
CDS	1854998	1856221	HFX_2819	"Glycosyl transferase, family 2"
tRNA	1856306	1856379	HFX_2818	tRNA-Thr
CDS	1856391	1856909	HFX_2817	sporulation regulator-like protein
CDS	1857063	1858169	HFX_2816	"ABC-type branched-chain amino acid transport system, permease protein I"
CDS	1858010	1858297	HFX_2814	hypothetical protein
CDS	1858166	1859491	HFX_2815	"ABC-type branched-chain amino acid transport system, permease protein II"
CDS	1859488	1860351	HFX_2813	"ABC-type branched-chain amino acid transport systems, ATP-binding protein I"
CDS	1860348	1861109	HFX_2812	"ABC-type branched-chain amino acid transport systems, ATP-binding protein II"
CDS	1861188	1861724	HFX_2811	hypothetical protein
CDS	1862381	1863700	HFX_2809	"ABC-type branched-chain amino acid transport systems, substrate-binding protein"
CDS	1863887	1864582	HFX_2808	uridine kinase
CDS	1864617	1864937	HFX_2807	hypothetical protein
tRNA	1865696	1865779	HFX_2806	tRNA-Ser
CDS	1865826	1866581	HFX_2805	hypothetical protein
CDS	1866635	1867270	HFX_2804	hypothetical protein
CDS	1867528	1867815	HFX_2803	hypothetical protein
CDS	1867812	1868852	HFX_2802	ATP-binding protein mrp
CDS	1869122	1870132	HFX_2801	molybdenum cofactor biosynthesis protein A
CDS	1870357	1871982	HFX_2800	sialidase-1
CDS	1872004	1874469	HFX_2799	hypothetical protein
CDS	1874905	1875117	HFX_2798	hypothetical protein
CDS	1875135	1875824	HFX_2797	DNA binding protein
CDS	1875937	1876284	HFX_2796	thioredoxin
tRNA	1876491	1876575	HFX_2795	tRNA-Ser
CDS	1876599	1877099	HFX_2794	30S ribosomal protein S13P
CDS	1877096	1877623	HFX_2793	30S ribosomal protein S4
CDS	1877620	1878012	HFX_2792	30S ribosomal protein S11P
CDS	1878019	1878801	HFX_2791	DNA-directed RNA polymerase subunit D
tRNA	1878946	1879030	HFX_2790	tRNA-Leu
CDS	1879057	1879407	HFX_2789	50S ribosomal protein L18e
CDS	1879404	1879841	HFX_2788	50S ribosomal protein L13P
CDS	1879835	1880233	HFX_2787	30S ribosomal protein S9P
CDS	1880246	1880440	HFX_2786	DNA-directed RNA polymerase subunit N
CDS	1880437	1880613	HFX_2785	DNA-directed RNA polymerase subunit K
CDS	1880618	1881817	HFX_2784	phosphopyruvate hydratase
CDS	1881814	1882599	HFX_2783	30S ribosomal protein S2
CDS	1882765	1883925	HFX_2782	hydroxyacylglutathione hydrolase
CDS	1883953	1884771	HFX_2781	hypothetical protein
CDS	1884872	1885834	HFX_2780	hypothetical protein
CDS	1886454	1887014	HFX_2779	hypothetical protein
CDS	1887150	1889804	HFX_2778	DNA helicase
CDS	1889968	1891188	HFX_2777	hypothetical protein
CDS	1891192	1893948	HFX_2776	ATP-dependent helicase Lhr and Lhr-like helicase
CDS	1894091	1894837	HFX_2775	ribonuclease Z (RNase Z) (tRNA 3 endonuclease)
CDS	1894886	1895632	HFX_2774	isopentenyl phosphate kinase
CDS	1895629	1896705	HFX_2773	mevalonate kinase
CDS	1896853	1897161	HFX_2772	hypothetical protein
CDS	1897306	1898370	HFX_2771	"cellulase, endo-1,3(4)-beta-glucanase, peptidase M42 family protein / endoglucanase"
CDS	1898470	1898949	HFX_2770	50S ribosomal protein L11P
CDS	1899218	1899856	HFX_2769	50S ribosomal protein L1P
CDS	1899853	1900887	HFX_2768	ribosomal protein L10
CDS	1900911	1901246	HFX_2767	50S ribosomal protein L12P
CDS	1901407	1902663	HFX_2766	hypothetical protein
CDS	1902747	1902926	HFX_2764	Zn-ribbon RNA-binding protein
CDS	1902929	1903195	HFX_2763	translation elongation factor aEF-1 beta subunit
CDS	1903259	1903516	HFX_2762	hypothetical protein
CDS	1903646	1904806	HFX_2761	"cystathionine synthase/lyase (cystathionine gamma-synthase, cystathionine gamma-lyase, cystathionine beta-lyase)"
CDS	1904930	1905220	HFX_2760	50S ribosomal protein L21e
CDS	1905224	1905580	HFX_2759	DNA-directed RNA polymerase subunit F
CDS	1905634	1906224	HFX_2758	hypothetical protein
CDS	1906268	1907131	HFX_2757	dimethyladenosine transferase
CDS	1907135	1908358	HFX_2756	MscS Mechanosensitive ion channel
CDS	1908355	1908951	HFX_2755	protein N5-glutamine methyltransferase
CDS	1909011	1910018	HFX_2754	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase
CDS	1910015	1911088	HFX_2753	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase
CDS	1911199	1911696	HFX_2752	protein of unknown function DUF1486
CDS	1911873	1912337	HFX_2751	nucleoside diphosphate kinase
CDS	1912338	1912541	HFX_2750	50S ribosomal protein L24e
CDS	1912544	1912768	HFX_2749	30S ribosomal protein S28e
CDS	1912775	1913137	HFX_2748	50S ribosomal protein L7Ae
CDS	1913428	1915716	HFX_2747	hypothetical protein
CDS	1915760	1915951	HFX_2746	hypothetical protein
CDS	1916042	1916776	HFX_2745	acetyl transferase
CDS	1916906	1917325	HFX_2743	hypothetical protein
CDS	1917087	1917455	HFX_2744	hypothetical protein
CDS	1917330	1918994	HFX_2742	flavin-dependent dehydrogenase
CDS	1918991	1920775	HFX_2741	electron transfer flavoprotein alpha subunit
CDS	1920778	1921650	HFX_2740	electron transfer flavoprotein beta subunit
CDS	1921786	1922160	HFX_2739	ferredoxin
CDS	1922390	1922869	HFX_2738	hypothetical protein
CDS	1922866	1923519	HFX_2737	hypothetical protein
CDS	1923596	1925308	HFX_2736	glutamyl-tRNA synthetase
CDS	1925512	1926558	HFX_2735	trifunctional short-chain (E)-prenyl diphosphate synthase (dimethylallyltransferase / geranyltranstransferase / farnesytranstransferase)
CDS	1926558	1927910	HFX_2734	putative hydrolase of the metallo-beta-lactamase superfamily
CDS	1928318	1928548	HFX_2733	small nuclear ribonucleoprotein (snRNP)-like protein
CDS	1928545	1928721	HFX_2732	50S ribosomal protein L37e
CDS	1929014	1930492	HFX_2731	amidophosphoribosyltransferase
CDS	1930891	1931457	HFX_2730	hypothetical protein
tRNA	1931600	1931684	HFX_2729	tRNA-Leu
CDS	1932146	1932667	HFX_2728	transcriptional regulator
CDS	1932703	1933896	HFX_2727	alanyl-tRNA synthetase
CDS	1934011	1935156	HFX_2726	acyl-CoA dehydrogenase
CDS	1935668	1936222	HFX_2725	phosphoglycolate phosphatase
CDS	1936418	1936822	HFX_2724	hypothetical protein
CDS	1936844	1938304	HFX_2723	rtcB-like protein
CDS	1938423	1938833	HFX_2722	hypothetical protein
CDS	1939011	1939487	HFX_2721	acetyltransferase
CDS	1939600	1940568	HFX_2720	AP-endonuclease/AP-lyase / DNA-(apurinic or apyrimidinic site) lyase
CDS	1940763	1941932	HFX_2719	oxidoreductase
CDS	1942395	1943243	HFX_2718	translation initiation factor IF-2B subunit delta
CDS	1943379	1943660	HFX_2717	peptidoglycan binding protein
CDS	1943809	1944618	HFX_2716	3-methyl-2-oxobutanoate hydroxymethyltransferase
CDS	1944649	1945431	HFX_2715	putative hydrolase
CDS	1945763	1946011	HFX_2714	hypothetical protein
CDS	1946012	1948276	HFX_2713	AAA-type ATPase (transitional ATPase-like protein)
CDS	1948682	1949140	HFX_2712	peroxiredoxin (thioredoxin-dependent hydroperoxide peroxidase)
CDS	1949177	1950115	HFX_2711	hypothetical protein
CDS	1950112	1951269	HFX_2710	DNA primase small subunit
CDS	1951446	1951619	HFX_2709	hypothetical protein
CDS	1951765	1953300	HFX_2708	sugar ABC transporter substrate binding protein
CDS	1953349	1954374	HFX_2707	putative ABC transporter permease protein
CDS	1954376	1955335	HFX_2706	putative sugar ABC transporter permease protein
CDS	1955338	1956525	HFX_2705	sugar ABC transporter ATP-binding protein
CDS	1956683	1956886	HFX_2704	hypothetical protein
CDS	1957006	1958094	HFX_2703	oxidoreductase
CDS	1958172	1958969	HFX_2702	hypothetical protein
CDS	1959009	1960070	HFX_2701	sugar-specific transcriptional regulator TrmB
CDS	1960398	1961471	HFX_2700	mechanosensitive ion channel
CDS	1961489	1961896	HFX_2699	hypothetical protein
CDS	1962013	1963392	HFX_2698	"5'-nucleotidase; 2',3'-cyclic-nucleotide 2'-phosphodiesterase; UDP-sugar hydrolase"
CDS	1963539	1963745	HFX_2697	dodecin
CDS	1963906	1964565	HFX_2696	hypothetical protein
CDS	1964562	1965248	HFX_2695	hypothetical protein
CDS	1965325	1965669	HFX_2694	hypothetical protein
CDS	1965757	1966005	HFX_2693	hypothetical protein
CDS	1966045	1966410	HFX_2692	hesB/IscA family protein
CDS	1966498	1967784	HFX_2691	histidinol dehydrogenase
CDS	1967941	1968516	HFX_2690	hypothetical protein
CDS	1968697	1969884	HFX_2689	aminotransferase class V
CDS	1969984	1973133	HFX_2688	glycolate oxidase subunit GlcD
CDS	1973224	1974036	HFX_2687	hypothetical protein
CDS	1974042	1974197	HFX_2686	hypothetical protein
CDS	1974338	1974982	HFX_2685	thiamine-phosphate pyrophosphorylase
CDS	1974979	1975821	HFX_2684	hydroxyethylthiazole kinase
CDS	1975823	1976656	HFX_2683	phosphomethylpyrimidine kinase
CDS	1976672	1976830	HFX_2682	hypothetical protein
CDS	1977019	1978008	HFX_2681	dioxgenase
CDS	1978116	1979042	HFX_2680	alpha/beta fold family hydrolase
CDS	1979120	1979797	HFX_2679	HTH DNA binding domain-containing protein
CDS	1980135	1981463	HFX_2678	poly(3-hydroxyalkanoate) synthase subunit PhaC
CDS	1981555	1981740	HFX_2677	hypothetical protein
CDS	1981985	1984705	HFX_2676	"phosphoenolpyruvate synthase / pyruvate, water dikinase"
CDS	1984725	1985279	HFX_2675	hypothetical protein
CDS	1986407	1986850	HFX_2671	hypothetical protein
CDS	1986485	1986715	HFX_2672	hypothetical protein
CDS	1986893	1988284	HFX_2670	electron-transferring-flavoprotein dehydrogenase
CDS	1988489	1988716	HFX_2669	hypothetical protein
CDS	1988790	1989749	HFX_2668	D-3-phosphoglycerate dehydrogenase
CDS	1990158	1991912	HFX_2667	dihydroxy-acid dehydratase
CDS	1992053	1992610	HFX_2666	molybdenum cofactor biosynthesis protein B
CDS	1993010	1994050	HFX_2665	NADPH2:quinone reductase
CDS	1994040	1994354	HFX_2664	hypothetical protein
CDS	1994645	1995007	HFX_2663	hypothetical protein
CDS	1995207	1996133	HFX_2662	hypothetical protein
CDS	1996248	1997273	HFX_2661	hypothetical protein
CDS	1997274	1998311	HFX_2660	mandelate racemase-like protein / muconate lactonizing enzyme-like protein
CDS	1998350	1999411	HFX_2659	hypothetical protein
CDS	1999603	2000448	HFX_2658	stress response protein
CDS	2000503	2001150	HFX_2657	hypothetical protein
CDS	2001129	2001536	HFX_2656	hypothetical protein
CDS	2001656	2002735	HFX_2655	hypothetical protein
CDS	2003923	2004174	HFX_2653	hypothetical protein
CDS	2007040	2007477	HFX_2651	hypothetical protein
CDS	2007895	2008269	HFX_2650	hypothetical protein
CDS	2008599	2008928	HFX_2649	DNA-directed RNA polymerase subunit M2
CDS	2009009	2009557	HFX_2648	hypothetical protein
CDS	2009573	2010469	HFX_2647	hypothetical protein
CDS	2010564	2011400	HFX_2646	HTR-like protein
CDS	2011497	2012459	HFX_2645	GHMP family kinase
CDS	2012747	2013409	HFX_2644	hypothetical protein
CDS	2014162	2014482	HFX_2643	hypothetical protein
CDS	2014479	2015396	HFX_2642	GMP synthase (glutamine-hydrolysing)
CDS	2015396	2017045	HFX_2641	cytidine triphosphate (CTP) synthetase
CDS	2017225	2017782	HFX_2640	maltose O-acetyltransferase
CDS	2017846	2019231	HFX_2639	macrolide-efflux protein / Permease
CDS	2019680	2020480	HFX_2638	"2,5-diketo-D-gluconate reductase B"
CDS	2020945	2023638	HFX_2637	phosphoenolpyruvate carboxylase
CDS	2023864	2024709	HFX_2636	menaquinol--cytochrome-c reductase
CDS	2024812	2026377	HFX_2635	aldehyde dehydrogenase
CDS	2026473	2026736	HFX_2634	molybdopterin converting factor small subunit
CDS	2026760	2028142	HFX_2633	hypothetical protein
CDS	2028139	2029353	HFX_2632	hypothetical protein
CDS	2029467	2030669	HFX_2631	potassium channel-like protein
CDS	2030694	2032280	HFX_2630	hypothetical protein
CDS	2032290	2033018	HFX_2629	uridine phosphorylase
CDS	2033235	2033651	HFX_2628	hypothetical protein
CDS	2033789	2034313	HFX_2627	hypothetical protein
CDS	2034488	2035399	HFX_2626	"sugar kinase, ribokinase"
CDS	2035543	2036355	HFX_2625	putative membrane protein
CDS	2036422	2037060	HFX_2624	deoxyribose-phosphate aldolase
CDS	2037213	2038505	HFX_2623	MiaB-like tRNA modifying enzyme
CDS	2038544	2039023	HFX_2622	acetyltransferase
CDS	2039112	2039702	HFX_2621	signal sequence peptidase
CDS	2039761	2040693	HFX_2620	cation transporter (substrates zinc/cadmium)
CDS	2040775	2041344	HFX_2619	histidine triad (HIT) hydrolase (bis(5'-nucleosyl)-tetraphosphatase (asymmetrical))
CDS	2041425	2042315	HFX_2618	methionine aminopeptidase
CDS	2042548	2043249	HFX_2617	serine/threonine protein phosphatase
CDS	2043500	2044141	HFX_2616	hypothetical protein
CDS	2044176	2044808	HFX_2615	thioredoxin
CDS	2044897	2045835	HFX_2614	L-asparaginase
CDS	2045957	2047216	HFX_2613	isocitrate dehydrogenase (NADP+)
CDS	2047321	2047767	HFX_2612	hypothetical protein
CDS	2047973	2048530	HFX_2611	hypothetical protein
CDS	2048672	2049211	HFX_2610	hypothetical protein
CDS	2050030	2051289	HFX_2609	hydroxymethylglutaryl-CoA reductase (NADPH) / 3-hydroxy-3-methylglutaryl-CoA reductase
CDS	2051419	2053032	HFX_2608	hypothetical protein
CDS	2053392	2054564	HFX_2607	quinolinate synthetase
CDS	2054561	2056078	HFX_2606	"L-aspartate oxidase, quinolinate synthetase subunit B"
CDS	2056065	2056871	HFX_2605	nicotinate-nucleotide pyrophosphorylase
CDS	2056932	2058131	HFX_2604	putative sugar transporter
CDS	2058231	2059028	HFX_2603	orotidine-5'-phosphate decarboxylase
CDS	2059109	2059669	HFX_2602	chaperone protein dnaJ
CDS	2059956	2061560	HFX_2601	translation elongation factor aEF-1 alpha subunit-like protein
CDS	2061585	2062070	HFX_2600	hypothetical protein
CDS	2062067	2062999	HFX_2599	"N(5),N(10)-methenyltetrahydromethanopterin cyclohydrolase"
CDS	2063114	2063428	HFX_2598	hypothetical protein
CDS	2063746	2065284	HFX_2597	aromatic-L-amino-acid decarboxylase
CDS	2065483	2066541	HFX_2596	ribonuclease BN-like protein
CDS	2066579	2066854	HFX_2595	hypothetical protein
CDS	2066925	2067179	HFX_2594	hypothetical protein
CDS	2067488	2067817	HFX_2593	hypothetical protein
tRNA	2068089	2068159	HFX_2591	tRNA-Gly
tRNA	2068172	2068242	HFX_2590	tRNA-Gly
CDS	2068533	2069375	HFX_2589	rpl operon protein
CDS	2069380	2070396	HFX_2588	50S ribosomal protein L3P
CDS	2070400	2071146	HFX_2587	50S ribosomal protein L4P
CDS	2071143	2071394	HFX_2586	50S ribosomal protein L23
CDS	2071397	2072122	HFX_2585	50S ribosomal protein L2P
CDS	2072125	2072547	HFX_2584	30S ribosomal protein S19P
CDS	2072551	2073012	HFX_2583	50S ribosomal protein L22P
CDS	2073012	2073914	HFX_2582	30S ribosomal protein S3P
CDS	2073915	2074127	HFX_2581	50S ribosomal protein L29
CDS	2074129	2074560	HFX_2580	ribonuclease P subunit P29
CDS	2074551	2074895	HFX_2579	30S ribosomal protein S17P
CDS	2074895	2075293	HFX_2578	50S ribosomal protein L14P
CDS	2075295	2075651	HFX_2577	50S ribosomal protein L24P
CDS	2075648	2076349	HFX_2576	30S ribosomal protein S4e
CDS	2076346	2076864	HFX_2575	50S ribosomal protein L5P
CDS	2076861	2077037	HFX_2574	30S ribosomal protein S14P
CDS	2077040	2077432	HFX_2573	30S ribosomal protein S8P
CDS	2077437	2077973	HFX_2572	50S ribosomal protein L6P
CDS	2077973	2078677	HFX_2571	50S ribosomal protein L32e
CDS	2078677	2079132	HFX_2570	50S ribosomal protein L19e
CDS	2079132	2079686	HFX_2569	50S ribosomal protein L18P
CDS	2079683	2080327	HFX_2568	30S ribosomal protein S5P
CDS	2080327	2080791	HFX_2567	50S ribosomal protein L30P
CDS	2080788	2081294	HFX_2566	50S ribosomal protein L15P
CDS	2081298	2082767	HFX_2565	preprotein translocase subunit SecY
CDS	2083157	2083822	HFX_2564	protein-L-isoaspartate carboxylmethyltransferase
CDS	2083959	2084672	HFX_2563	hypothetical protein
CDS	2084798	2085154	HFX_2562	hypothetical protein
CDS	2085151	2086092	HFX_2561	lysophospholipase
CDS	2086163	2086648	HFX_2560	hypothetical protein
CDS	2086688	2087281	HFX_2559	methyltransferase type 11
CDS	2087416	2088654	HFX_2558	lysine-ketoglutarate reductase/saccharopine dehydrogenase
CDS	2088777	2089502	HFX_2557	hypothetical protein
CDS	2089527	2089931	HFX_2556	stress response protein
CDS	2090084	2091094	HFX_2555	hypothetical protein
CDS	2091091	2091414	HFX_2554	hypothetical protein
CDS	2091436	2091669	HFX_2553	hypothetical protein
CDS	2091765	2092586	HFX_2552	zinc transporter
CDS	2092650	2093342	HFX_2551	short chain dehydrogenase
CDS	2093437	2094939	HFX_2550	phytoene dehydrogenase (phytoene desaturase)
CDS	2095064	2095942	HFX_2549	"prenyltransferase (4-hydroxybenzoate octaprenyltransferase, protoheme IX farnesyltransferase)"
CDS	2095935	2096819	HFX_2548	carotenoid biosynthesis protein
CDS	2096854	2097873	HFX_2547	geranylgeranyl-diphosphate geranylgeranyltransferase (phytoene synthase)
CDS	2098054	2098206	HFX_2546	hypothetical protein
CDS	2098520	2098795	HFX_2545	ArsR family regulatory protein
CDS	2098804	2099094	HFX_2544	hypothetical protein
CDS	2099246	2100025	HFX_2543	hypothetical protein
CDS	2100532	2100939	HFX_2542	hypothetical protein
CDS	2101121	2101984	HFX_2541	hypothetical protein
CDS	2102032	2102217	HFX_2540	hypothetical protein
CDS	2104780	2105085	HFX_2539	hypothetical protein
CDS	2104894	2105796	HFX_2538	hypothetical protein
CDS	2106003	2107337	HFX_2537	metalloendopeptidase-like membrane protein
CDS	2107867	2108310	HFX_2536	hypothetical protein
CDS	2108383	2108649	HFX_2534	hypothetical protein
CDS	2108455	2108718	HFX_2535	hypothetical protein
tRNA	2108772	2108920	HFX_2533	tRNA-Met
CDS	2109049	2110107	HFX_2532	hypothetical protein
CDS	2110150	2110527	HFX_2531	hypothetical protein
CDS	2110618	2111250	HFX_2530	hypothetical protein
CDS	2111361	2112959	HFX_2529	phosphoglycerate mutase
CDS	2113200	2113883	HFX_2528	hypothetical protein
CDS	2113949	2114602	HFX_2527	transcription regulator
CDS	2114613	2115104	HFX_2526	hypothetical protein
CDS	2115199	2115408	HFX_2525	hypothetical protein
CDS	2115649	2116896	HFX_2524	glutamyl-tRNA(Gln) amidotransferase subunit D
CDS	2116901	2117809	HFX_2523	GCN5-related N-acetyltransferase
CDS	2117831	2118856	HFX_2522	putative light- and oxygen-sensing transcription regulator
CDS	2118985	2120064	HFX_2521	carbamoyl phosphate synthase small subunit
CDS	2120162	2120575	HFX_2520	Lrp/AsnC family transcription regulator
CDS	2120637	2121206	HFX_2519	isopentenyl-diphosphate delta-isomerase
CDS	2121193	2121612	HFX_2518	hypothetical protein
CDS	2121670	2122368	HFX_2517	3-oxoacyl-[acyl-carrier protein] reductase (3-ketoacyl-acyl carrier protein reductase)
CDS	2122451	2123725	HFX_2516	kynureninase
CDS	2123843	2124868	HFX_2515	hydrogenase expression/formation protein
CDS	2125199	2126149	HFX_2514	epoxide hydrolase-related protein
CDS	2126268	2126663	HFX_2513	hypothetical protein
CDS	2126771	2127766	HFX_2511	hypothetical protein
CDS	2127569	2127853	HFX_2512	hypothetical protein
CDS	2128116	2128742	HFX_2510	adenylate kinase
CDS	2128892	2129809	HFX_2509	hypothetical protein
CDS	2129961	2130539	HFX_2508	cytidylate kinase
CDS	2130542	2131411	HFX_2507	tRNA pseudouridine synthase B
CDS	2131447	2131728	HFX_2506	hypothetical protein
tRNA	2131859	2131929	HFX_2505	tRNA-Pro
CDS	2133689	2133982	HFX_2504	hypothetical protein
CDS	2136998	2137918	HFX_2503	hypothetical protein
CDS	2138160	2138909	HFX_2502	hypothetical protein
CDS	2138957	2139379	HFX_2501	hypothetical protein
CDS	2139459	2139695	HFX_2500	hypothetical protein
CDS	2141888	2144521	HFX_2499	hypothetical protein
CDS	2144793	2145068	HFX_2498	hypothetical protein
CDS	2145068	2145445	HFX_2497	"putative transcriptional regulator, ArsR family"
CDS	2145927	2146364	HFX_2496	hypothetical protein
CDS	2146876	2147517	HFX_2495	hypothetical protein
CDS	2147847	2148854	HFX_2494	uncharacterized protein with SCP/PR1 domains
CDS	2148868	2149362	HFX_2493	hypothetical protein
CDS	2149992	2150564	HFX_2492	acetyltransferase
CDS	2150566	2151600	HFX_2491	aspartate-semialdehyde dehydrogenase
