type	geneStart	geneEnd	tag	description
CDS	397884	398543	HVO_0448	imidazoleglycerol-phosphate synthase subunit HisH
CDS	398598	399404	HVO_0449	prephenate dehydratase
CDS	399548	399955	HVO_0450	Hsp20-type molecular chaperone
CDS	400072	400515	HVO_0451	Hsp20-type molecular chaperone
CDS	400730	403606	HVO_0452	leucine--tRNA ligase
CDS	403730	403948	HVO_0453	uncharacterized protein
CDS	404006	405001	HVO_0454	alanine dehydrogenase
CDS	405300	406973	HVO_0455	thermosome subunit 2
CDS	407159	407551	HVO_0456	uncharacterized protein
CDS	407615	407797	HVO_0457	uncharacterized protein
tRNA	408343	408423	HVO_3021	tRNA-Ser
CDS	408453	408659	HVO_0458A	uncharacterized protein
CDS	408661	409047	HVO_0459	enamine/imine deaminase
CDS	409132	409338	HVO_0460	uncharacterized protein
CDS	409378	410376	HVO_0461	cytochrome bd ubiquinol oxidase subunit II
CDS	410369	411793	HVO_0462	cytochrome bd ubiquinol oxidase subunit I
CDS	412138	412344	HVO_0463A	uncharacterized protein
CDS	412389	413600	HVO_0464	threonine ammonia-lyase
CDS	413956	415347	HVO_0465	MATE efflux family protein
CDS	415459	416598	HVO_0466	citrate synthase
CDS	416899	418107	HVO_0467	PhoU/TrkA-C domain protein
CDS	418158	418448	HVO_0468	uncharacterized protein
CDS	418546	419502	HVO_0469	AstE family protein
CDS	419599	420702	HVO_0470	threonine synthase
CDS	420720	422078	HVO_0471	uncharacterized protein
CDS	422204	422479	HVO_0472	DUF2892 family protein
CDS	422618	422818	HVO_0473	uncharacterized protein
CDS	422870	423604	HVO_0474	protein-L-isoaspartate O-methyltransferase
CDS	423626	424564	HVO_0475	homolog to S-adenosylmethionine-dependent methyltransferase
CDS	424661	425317	HVO_0476	UCP015877 family protein
CDS	425456	426415	HVO_0477	aminopeptidase (homolog to leucyl aminopeptidase / aminopeptidase T)
CDS	426605	427672	HVO_0478	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) (phosphorylating)
CDS	427742	428230	HVO_0479	MJ0936 family phosphodiesterase
CDS	428338	428637	HVO_0479A	uncharacterized protein
CDS	428646	429851	HVO_0480	phosphoglycerate kinase
CDS	429927	430979	HVO_0481	glyceraldehyde-3-phosphate dehydrogenase (NAD) (phosphorylating)
CDS	431247	431609	HVO_0482	Hsp20-type molecular chaperone
CDS	431634	432506	HVO_0483	ATP-grasp fold protein
CDS	432592	433122	HVO_0484	50S ribosomal protein L16
CDS	433283	433930	HVO_0485	glutamine amidotransferase (homolog to GMP synthase subunit A)
CDS	433931	434725	HVO_0486	endonuclease NucS
CDS	434848	435303	HVO_0487	FMN-binding domain protein
CDS	435432	435830	HVO_0488	HTH domain protein
CDS	435901	436059	HVO_0489	small CPxCG-related zinc finger protein
CDS	436184	436330	HVO_0490	small CPxCG-related zinc finger protein
CDS	436448	436909	HVO_0491	FMN-binding domain protein
CDS	437012	437659	HVO_0492	HTH-10 family transcription regulator
CDS	437774	438166	HVO_0493	HTH domain protein
CDS	438284	439078	HVO_0494	uncharacterized protein
tRNA	439239	439312	HVO_3022	tRNA-Phe
CDS	439362	440087	HVO_0496	DUF2270 family protein
CDS	440257	440451	HVO_0497	cold shock protein
CDS	440611	440805	HVO_0498	cold shock protein
tRNA	441236	441309	HVO_3023	tRNA-Phe
CDS	441371	442039	HVO_0500	uncharacterized protein
CDS	442085	442483	HVO_0501	VanZ family protein
CDS	442587	442790	HVO_0502	uncharacterized protein
tRNA	443018	443091	HVO_3024	tRNA-Val
CDS	443185	443682	HVO_0504	DUF192 family protein
CDS	443723	443992	HVO_0505	uncharacterized protein
CDS	444097	446034	HVO_0506	ABC-type transport system ATP-binding/permease protein
CDS	446078	446800	HVO_0507	creatininase
CDS	446839	447285	HVO_0508	uncharacterized protein
CDS	447374	447841	HVO_0509	NUDIX family hydrolase
CDS	447838	448179	HVO_0510	"dihydroneopterin aldolase, archaeal-type"
CDS	448281	449069	HVO_0511	glucose-6-phosphate 1-dehydrogenase (NAD)
CDS	449134	449559	HVO_0512	uncharacterized protein
CDS	449668	450342	HVO_0513	HTH-10 family transcription regulator
CDS	450349	450960	HVO_0514	DUF309 family protein
CDS	451105	451329	HVO_0515	uncharacterized protein
CDS	451494	452177	HVO_0516	SGNH-type esterase (homolog to rhamnogalacturonan acetylesterase)
CDS	452571	453080	HVO_0518	uncharacterized protein
CDS	453269	454720	HVO_0519	replication protein A
CDS	454913	455344	HVO_0520	archaeal histone
CDS	455344	456357	HVO_0522	HdaI-type histone deacetylase
CDS	456336	457715	HVO_0521	"tRNA adenylyltransferase, CCA-adding"
tRNA	457852	457924	HVO_3025	tRNA-Asn
tRNA	458021	458095	HVO_3026	tRNA-Met
CDS	458267	458407	HVO_0525	uncharacterized protein
CDS	458677	459087	HVO_0526	uncharacterized protein
CDS	459341	459817	HVO_0527	uncharacterized protein
CDS	460194	461360	HVO_0528	ISH3-type transposase ISH51
CDS	461409	461756	HVO_0529A	homolog to pHK2-ORF2
CDS	461838	463211	HVO_0530	ABC-type transport system periplasmic substrate-binding protein (probable substrate sugar)
CDS	463222	464286	HVO_0531	ABC-type transport system permease protein (probable substrate sugar)
CDS	464283	465227	HVO_0532	ABC-type transport system permease protein (probable substrate sugar)
CDS	465348	466499	HVO_0534	ABC-type transport system ATP-binding protein (probable substrate sugar)
CDS	466545	467234	HVO_0535	DUF4013 family protein
CDS	467702	468232	HVO_0536	ferritin
CDS	468354	468521	HVO_0537	uncharacterized protein
CDS	468630	469064	HVO_0538	SirR/DtxR family transcription regulator
CDS	469061	469891	HVO_0539	uncharacterized protein
CDS	470089	470577	HVO_0540	uncharacterized protein
CDS	470736	473552	HVO_0541	aconitate hydratase
CDS	473683	474102	HVO_0542	uncharacterized protein
CDS	474201	474461	HVO_0543	thioredoxin
CDS	474717	476132	HVO_0544	major facilitator superfamily transport protein
CDS	476452	476949	HVO_0545	uncharacterized protein
CDS	477060	477224	HVO_0546	small CPxCG-related zinc finger protein
CDS	477273	477917	HVO_0547	uncharacterized protein
CDS	478045	479526	HVO_0548	putative NhaC-type sodium/proton antiporter
CDS	479663	480625	HVO_0549	2-keto-3-deoxygluconate kinase / 2-keto-3-deoxygalactonate kinase
CDS	480714	481016	HVO_0550	uncharacterized protein
CDS	481150	483357	HVO_0551	DNA mismatch repair protein MutL
CDS	483354	486128	HVO_0552	DNA mismatch repair protein MutS
CDS	486347	487591	HVO_0553	chemotactic signal transduction system periplasmic substrate-binding protein BasB
CDS	487588	490083	HVO_0554	transducer protein BasT
CDS	490290	491960	HVO_0555	transducer protein Htr15
CDS	493539	494351	HVO_0558	SAMP-activating enzyme E1
CDS	494488	494841	HVO_0559	rhodanese domain protein
CDS	494928	495119	HVO_0560	uncharacterized protein
CDS	495226	495816	HVO_0561	50S ribosomal protein L15e
CDS	496045	497121	HVO_0562	ABC-type transport system permease protein (probable substrate maltose)
CDS	497118	498053	HVO_0563	ABC-type transport system permease protein (probable substrate maltose)
CDS	498059	499357	HVO_0564	ABC-type transport system periplasmic substrate-binding protein (probable substrate maltose)
CDS	499582	500721	HVO_0565	ABC-type transport system ATP-binding protein (probable substrate maltose)
CDS	500782	502788	HVO_0566	glycoside transferase domain protein
CDS	502893	505076	HVO_0567	glycoside hydrolase family protein
CDS	505103	506152	HVO_0568	TrmB family transcription regulator
CDS	506363	507274	HVO_0569	RIO-type serine/threonine protein kinase Rio2
CDS	507810	508865	HVO_0570	histidine kinase
CDS	508914	509564	HVO_0571	uncharacterized protein
CDS	509723	510550	HVO_0572	lipoate-protein ligase domain protein
CDS	510605	511480	HVO_0573	endonuclease 4
CDS	511562	512362	HVO_0574	putative S-adenosylmethionine-dependent methyltransferase
CDS	512426	513064	HVO_0575	homolog to NAD-dependent epimerase/dehydratase
CDS	513213	513560	HVO_0576	HxlR family transcription regulator
CDS	513578	513793	HVO_0577	DUF2082 family protein
CDS	513869	514150	HVO_0578	uncharacterized protein
CDS	514211	514855	HVO_0579	uncharacterized protein
CDS	514996	515961	HVO_0580	putative tRNA 2-thiolation protein
CDS	516141	517343	HVO_0581	"cell division protein FtsZ, type II"
CDS	517346	517531	HVO_0582	CopG domain protein
CDS	517744	518328	HVO_0583	CopG/DZR domain protein
tRNA	518441	518514	HVO_3027	tRNA-Tyr
CDS	518847	519830	HVO_0585	putative oxidoreductase (aldo-keto reductase family protein)
CDS	519896	520531	HVO_0586	HAD superfamily hydrolase
CDS	520522	521430	HVO_0587	adenosylcobinamide-phosphate synthase
CDS	521421	522185	HVO_0588	adenosylcobinamide-GDP ribazoletransferase
CDS	522185	522778	HVO_0589	adenosylcobinamide-phosphate guanylyltransferase
CDS	522769	523836	HVO_0590	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase
CDS	523826	524848	HVO_0591	L-threonine-O-3-phosphate decarboxylase
CDS	524841	525578	HVO_0592	adenosylcobinamide amidohydrolase
CDS	525678	526691	HVO_0593	L-threonine-O-3-phosphate decarboxylase
CDS	526838	526945	HVO_0594	uncharacterized protein
CDS	527070	527843	HVO_0595	MinD/ParA domain protein
CDS	527840	528424	HVO_0596	uncharacterized protein
CDS	528489	528956	HVO_0597	OsmC family protein
CDS	529064	529795	HVO_0598	uncharacterized protein
CDS	530034	530474	HVO_0599	DUF1486 family protein
CDS	531046	531579	HVO_0600	ACT domain protein
CDS	531576	532526	HVO_0601	homoserine dehydrogenase
CDS	532608	533351	HVO_0602	3-dehydroquinate dehydratase
CDS	533893	534561	HVO_0603	3-dehydroquinate dehydratase
CDS	534891	535787	HVO_0604	GalE family epimerase/dehydratase
CDS	535848	536621	HVO_0605	IclR family transcription regulator
CDS	536843	537532	HVO_0606	MenG family protein
CDS	537737	538747	HVO_0607	Bug domain protein
CDS	538994	540037	HVO_0608	oxidoreductase (homolog to zinc-containing alcohol dehydrogenase)
CDS	540257	540904	HVO_0609	beta-lactamase domain protein
CDS	541192	541707	HVO_0610	DUF1468 family protein
CDS	541707	543194	HVO_0611	DUF112 family protein
CDS	543730	544161	HVO_0612	UspA domain protein
CDS	544296	544943	HVO_0613	beta-lactamase domain protein
CDS	545379	545921	HVO_0614	uncharacterized protein
CDS	545918	546391	HVO_0615	uncharacterized protein
CDS	546384	547079	HVO_0616	uncharacterized protein
CDS	547072	547644	HVO_0617	uncharacterized protein
CDS	547637	548350	HVO_0618	uncharacterized protein
CDS	548347	550266	HVO_0619	type IV pilus biogenesis complex membrane subunit
CDS	550263	552629	HVO_0620	type IV pilus biogenesis complex ATPase subunit
CDS	552851	554593	HVO_0621	sensor box histidine kinase
CDS	554747	555640	HVO_0622	UbiA family prenyltransferase
CDS	555767	556195	HVO_0623	MoaD family protein
CDS	556293	556805	HVO_0624	uncharacterized protein
CDS	556841	557266	HVO_0625	DMT superfamily transport protein
CDS	557375	557884	HVO_0626	uncharacterized protein
CDS	558052	560748	HVO_0627	ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)
CDS	560896	562620	HVO_0628	ABC-type transport system periplasmic substrate-binding protein (probable substrate dipeptide/oligopeptide)
CDS	562646	563665	HVO_0629	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
CDS	563662	564597	HVO_0630	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
CDS	564604	564999	HVO_0631	uncharacterized protein
CDS	565023	567599	HVO_0632	sensor box histidine kinase
CDS	567596	569050	HVO_0633	KaiC-type circadian clock protein CirC
CDS	569203	570429	HVO_0634	Orc1-type DNA replication protein
CDS	571195	572157	HVO_0635	DUF4129 domain protein
CDS	572154	572726	HVO_0636	uncharacterized protein
CDS	572723	573991	HVO_0637	DUF11/DUF58 family protein
CDS	573979	574485	HVO_0638	uncharacterized protein
CDS	574519	575469	HVO_0639	AAA-type ATPase (MoxR subfamily)
tRNA	575668	575752	HVO_3028	tRNA-Ser
CDS	575944	576600	HVO_0641	"5,6-dimethylbenzimidazole synthase BluB"
CDS	576706	576855	HVO_0642	uncharacterized protein
CDS	576993	577172	HVO_0643	uncharacterized protein
CDS	577242	578780	HVO_0644	2-isopropylmalate synthase / (R)-citramalate synthase
CDS	578988	579335	HVO_0645	DUF192 family protein
CDS	579438	579980	HVO_0646	uncharacterized protein
CDS	580081	580632	HVO_0647	GMP synthase (glutamine-hydrolyzing) subunit A
CDS	580809	582722	HVO_0648	DUF2070 family protein
CDS	582834	583040	HVO_0649	small CPxCG-related zinc finger protein
CDS	583221	583484	HVO_0650	DUF3194 family protein
CDS	583485	583868	HVO_0651	prefoldin beta subunit
CDS	583912	584181	HVO_0652	KEOPS complex subunit Pcc1
CDS	584183	584317	HVO_0653	DNA-directed RNA polymerase subunit P
CDS	584352	584621	HVO_0654	50S ribosomal protein L43e
CDS	584724	585749	HVO_0655	GalE family epimerase/dehydratase
CDS	585788	586513	HVO_0656	DUF2103 family protein
CDS	586618	587451	HVO_0657	uncharacterized protein
CDS	587495	588886	HVO_0658	tRNA pseudouridine(13) synthase TruD
CDS	588886	589224	HVO_0659	peptidyl-tRNA hydrolase
CDS	589320	590060	HVO_0660	Yip1 domain protein
CDS	590190	590777	HVO_0661	dCTP deaminase
CDS	590774	591673	HVO_0662	HTH domain protein / thiamine-phosphate synthase
CDS	591686	592441	HVO_0663	putative S-adenosylmethionine-dependent methyltransferase
CDS	592508	592975	HVO_0664	uncharacterized protein
CDS	593079	594002	HVO_0665	thiamine thiazole synthase
CDS	594094	595581	HVO_0666	dihydrolipoamide S-acyltransferase
CDS	595636	596685	HVO_0667	homolog to NAD kinase
CDS	596686	597696	HVO_0668	2-oxoacid dehydrogenase E1 component beta subunit
CDS	597693	598727	HVO_0669	2-oxoacid dehydrogenase E1 component alpha subunit
CDS	598977	599957	HVO_0670	glutathione S-transferase
CDS	600054	601019	HVO_0671	molybdopterin-binding domain protein
CDS	601170	601301	HVO_0672	uncharacterized protein
CDS	601363	601848	HVO_0673	uncharacterized protein
CDS	601895	602647	HVO_0674	4-phosphopantoate--beta-alanine ligase
CDS	602703	603536	HVO_0675	pantoate kinase
CDS	603591	604046	HVO_0676	DUF2078 family protein
CDS	604398	605702	HVO_0677	aspartate--tRNA(Asp/Asn) ligase
CDS	606297	606410	HVO_0678	uncharacterized protein
CDS	606487	607254	HVO_0679	DUF4013 family protein
CDS	607278	608000	HVO_0680	(S)-3-O-geranylgeranylglyceryl phosphate synthase 1
CDS	608106	609110	HVO_0682	putative Mrr family endonuclease
CDS	609107	611629	HVO_0681	DNA topoisomerase 1
CDS	611926	612621	HVO_0683	uncharacterized protein
CDS	612687	614177	HVO_0684	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
CDS	614347	615231	HVO_0685	DUF3100 family protein
CDS	615233	615697	HVO_0686	uncharacterized protein
CDS	615744	617078	HVO_0687	M20 family amidohydrolase
CDS	617184	617507	HVO_0688	uncharacterized protein
CDS	617591	621313	HVO_0689	chromosome segregation protein Smc
CDS	621306	622433	HVO_0690	chromosome segregation and condensation protein ScpA
CDS	622466	622942	HVO_0691	uncharacterized protein
CDS	622950	623810	HVO_0692	putative 6-oxopurine phosphorylase
CDS	623856	624830	HVO_0693	auxin permease family transport protein
CDS	624993	625706	HVO_0694	putative phosphoribosyltransferase
CDS	625917	626087	HVO_0695	small CPxCG-related zinc finger protein
CDS	626195	627094	HVO_0696	PhzF family protein
CDS	627140	627907	HVO_0697	PAC2 family protein
CDS	627962	628153	HVO_0698	tRNA/rRNA pseudouridine synthase complex protein Nop10
CDS	628158	628958	HVO_0699	translation initiation factor aIF-2 alpha subunit
CDS	628977	629171	HVO_0700	30S ribosomal protein S27e
CDS	629175	629456	HVO_0701	50S ribosomal protein L42e
CDS	629659	629919	HVO_0703	uncharacterized protein
CDS	629916	632279	HVO_0702	DUF2298 family protein
CDS	632375	633160	HVO_0704	"putative glycosyltransferase, type 2"
CDS	633153	633620	HVO_0705	GtrA family protein
tRNA	633681	633755	HVO_3029	tRNA-Met
CDS	633967	634392	HVO_0707	homolog to Rieske iron sulfur protein
CDS	634430	635422	HVO_0708	aminodeoxychorismate lyase
CDS	635419	636138	HVO_0709	aminodeoxychorismate synthase component 2
CDS	636135	637649	HVO_0710	aminodeoxychorismate synthase component 1
CDS	637764	638414	HVO_0711	uncharacterized protein
CDS	638458	638931	HVO_0712	shikimate 5-dehydrogenase C-terminal domain protein
CDS	638904	639269	HVO_0713	shikimate 5-dehydrogenase N-terminal domain protein
CDS	639441	640412	HVO_0714	homolog to sodium/calcium antiporter
CDS	640510	641862	HVO_0715	sodium/calcium antiporter
CDS	641920	643239	HVO_0716	D-aminoacyl-tRNA deacylase
CDS	643397	644536	HVO_0717	"cell division protein FtsZ, type I"
CDS	644717	644890	HVO_0718	protein translocase subunit SecE
CDS	644892	645344	HVO_0719	transcription elongation factor Spt5
CDS	645525	645827	HVO_0720	small CPxCG-related zinc finger protein
CDS	645926	646690	HVO_0721	PHP domain protein
CDS	646747	647271	HVO_0722	DUF457 family protein
CDS	647342	647872	HVO_0723	CinA C-terminal domain protein
CDS	648022	649251	HVO_0724	ArsA family ATPase
CDS	649318	650163	HVO_0725	putative oxidoreductase (short-chain dehydrogenase family)
CDS	650251	651075	HVO_0726	endonuclease V
CDS	651077	651967	HVO_0727	rhomboid family protein
CDS	652167	652283	HVO_0728	uncharacterized protein
CDS	652485	653018	HVO_0729	inorganic pyrophosphatase
CDS	653354	653713	HVO_0730	PadR family transcription regulator RosR
CDS	653749	654309	HVO_0731	uncharacterized protein
CDS	654302	654895	HVO_0732	"ribonuclease H, type 1"
CDS	655014	655994	HVO_0733	transcription initiation factor TFB
CDS	656079	657341	HVO_0734	DNA repair protein NreA
CDS	657377	657550	HVO_0735	uncharacterized protein
CDS	657583	658038	HVO_0736	DUF302 family protein
CDS	658118	658789	HVO_0737	uncharacterized protein
CDS	658792	659073	HVO_0738	uncharacterized protein
CDS	659245	660234	HVO_0739	uncharacterized protein
CDS	660288	660854	HVO_0740	DUF82 family protein
CDS	660851	662599	HVO_0741	DNA-directed DNA polymerase X
CDS	662596	663036	HVO_0742	uncharacterized protein
CDS	663290	664639	HVO_0743	putative phosphodiesterase
CDS	664655	665764	HVO_0744	homolog to carboxylate-amine ligase
CDS	665970	667052	HVO_0745	"FtsZ family protein CetZ, type III"
CDS	667174	667800	HVO_0746	uncharacterized protein
CDS	667797	668258	HVO_0747	uncharacterized protein
